Frame;TimeStamp;Value
1216;49.112029;-0.854
1217;49.155316;-0.854
1218;49.197043;-0.854
1219;49.240126;-0.854
1220;49.272417;-0.854
1221;49.315204;-0.854
1222;49.356993;-0.854
1223;49.400264;-0.854
1224;49.436437;-0.854
1225;49.474569;-0.854
1226;49.518149;-0.854
1227;49.559903;-0.854
1228;49.592439;-0.854
1229;49.635212;-0.854
1230;49.677644;-0.854
1231;49.721515;-0.854
1232;49.751706;-0.854
1233;49.795523;-0.854
1234;49.838215;-0.854
1235;49.880564;-0.854
1236;49.912073;-0.854
1237;49.954348;-0.854
1238;49.99729;-0.854
1239;50.04057;-0.854
1240;50.072624;-0.854
1241;50.115116;-0.854
1242;50.157625;-0.854
1243;50.200018;-0.854
1244;50.236051;-0.854
1245;50.275522;-0.854
1246;50.317539;-0.854
1247;50.359768;-0.854
1248;50.393116;-0.854
1249;50.436012;-0.854
1250;50.477132;-0.854
1251;50.520168;-0.854
1252;50.551885;-0.854
1253;50.594801;-0.854
1254;50.63754;-0.854
1255;50.680064;-0.854
1256;50.712324;-0.854
1257;50.755237;-0.854
1258;50.797915;-0.854
1259;50.842199;-0.854
1260;50.876037;-0.854
1261;50.914432;-0.854
1262;50.957651;-0.854
1263;51.00058;-0.854
1264;51.032346;-0.854
1265;51.075;-0.854
1266;51.117359;-0.854
1267;51.160134;-0.854
1268;51.192783;-0.854
1269;51.235163;-0.854
1270;51.27695;-0.854
1271;51.32005;-0.854
1272;51.356499;-0.854
1273;51.395837;-0.854
1274;51.438888;-0.854
1275;51.480545;-0.85
1276;51.513329;-0.85
1277;51.555324;-0.85
1278;51.597991;-0.85
1279;51.639916;-0.85
1280;51.671665;-0.85
1281;51.715939;-0.85
1282;51.75736;-0.85
1283;51.801239;-0.85
1284;51.832436;-0.85
1285;51.874894;-0.85
1286;51.918217;-0.85
1287;51.960235;-0.85
1288;51.992325;-0.85
1289;52.035741;-0.85
1290;52.077156;-0.85
1291;52.12081;-0.85
1292;52.15202;-0.85
1293;52.195973;-0.85
1294;52.242156;-0.845
1295;52.280627;-0.845
1296;52.312708;-0.845
1297;52.354815;-0.845
1298;52.397874;-0.845
1299;52.439935;-0.845
1300;52.471927;-0.845
1301;52.514915;-0.845
1302;52.559361;-0.849
1303;52.600305;-0.85
1304;52.635431;-0.858
1305;52.674457;-0.858
1306;52.717405;-0.858
1307;52.760119;-0.858
1308;52.793071;-0.86
1309;52.83508;-0.86
1310;52.877357;-0.86
1311;52.919892;-0.86
1312;52.952617;-0.86
1313;52.995231;-0.86
1314;53.037954;-0.86
1315;53.079564;-0.86
1316;53.112676;-0.86
1317;53.154858;-0.86
1318;53.197673;-0.86
1319;53.240231;-0.86
1320;53.276535;-0.86
1321;53.314368;-0.86
1322;53.357506;-0.86
1323;53.400715;-0.86
1324;53.431777;-0.86
1325;53.474804;-0.86
1326;53.517929;-0.86
1327;53.560289;-0.86
1328;53.592227;-0.86
1329;53.635165;-0.86
1330;53.677025;-0.86
1331;53.720416;-0.86
1332;53.751747;-0.86
1333;53.79489;-0.86
1334;53.837262;-0.86
1335;53.880208;-0.86
1336;53.91237;-0.86
1337;53.954498;-0.86
1338;53.997059;-0.86
1339;54.040625;-0.86
1340;54.072602;-0.86
1341;54.114901;-0.86
1342;54.157197;-0.86
1343;54.200358;-0.86
1344;54.231737;-0.86
1345;54.274481;-0.86
1346;54.317229;-0.86
1347;54.36061;-0.86
1348;54.392414;-0.86
1349;54.436972;-0.86
1350;54.477782;-0.86
1351;54.520375;-0.86
1352;54.556004;-0.86
1353;54.595285;-0.86
1354;54.637757;-0.86
1355;54.680069;-0.86
1356;54.712457;-0.86
1357;54.754719;-0.86
1358;54.797997;-0.86
1359;54.842307;-0.86
1360;54.872433;-0.86
1361;54.91461;-0.86
1362;54.957478;-0.86
1363;55.000777;-0.86
1364;55.032551;-0.86
1365;55.074911;-0.86
1366;55.117692;-0.86
1367;55.159618;-0.86
1368;55.192363;-0.86
1369;55.234435;-0.86
1370;55.277864;-0.86
1371;55.320489;-0.86
1372;55.352527;-0.86
1373;55.395734;-0.86
1374;55.439133;-0.86
1375;55.479924;-0.86
1376;55.511751;-0.86
1377;55.555087;-0.86
1378;55.596911;-0.86
1379;55.639792;-0.86
1380;55.673241;-0.86
1381;55.714749;-0.86
1382;55.757223;-0.86
1383;55.800155;-0.86
1384;55.832365;-0.86
1385;55.875076;-0.86
1386;55.917829;-0.86
1387;55.960853;-0.86
1388;55.991922;-0.86
1389;56.035229;-0.86
1390;56.077852;-0.86
1391;56.119616;-0.86
1392;56.152611;-0.86
1393;56.195061;-0.86
1394;56.237299;-0.86
1395;56.28131;-0.86
1396;56.31216;-0.86
1397;56.354671;-0.86
1398;56.397309;-0.86
1399;56.441945;-0.86
1400;56.47238;-0.86
1401;56.515274;-0.86
1402;56.556967;-0.86
1403;56.600155;-0.86
1404;56.636314;-0.86
1405;56.675129;-0.86
1406;56.71744;-0.86
1407;56.760207;-0.86
1408;56.79267;-0.86
1409;56.835351;-0.86
1410;56.877136;-0.86
1411;56.920186;-0.86
1412;56.952051;-0.86
1413;56.994697;-0.86
1414;57.037753;-0.86
1415;57.080079;-0.86
1416;57.11223;-0.86
1417;57.154838;-0.86
1418;57.197536;-0.86
1419;57.240643;-0.86
1420;57.272314;-0.86
1421;57.314296;-0.86
1422;57.357397;-0.86
1423;57.400823;-0.86
1424;57.436105;-0.86
1425;57.475238;-0.86
1426;57.517118;-0.86
1427;57.559784;-0.86
1428;57.591867;-0.86
1429;57.634537;-0.86
1430;57.678131;-0.86
1431;57.720039;-0.86
1432;57.753141;-0.86
1433;57.794932;-0.86
1434;57.838388;-0.86
1435;57.881707;-0.86
1436;57.912068;-0.86
1437;57.954665;-0.86
1438;57.997529;-0.86
1439;58.04044;-0.86
1440;58.072151;-0.86
1441;58.114811;-0.86
1442;58.157193;-0.86
1443;58.200097;-0.86
1444;58.232255;-0.86
1445;58.274539;-0.86
1446;58.318199;-0.86
1447;58.359756;-0.86
1448;58.392231;-0.86
1449;58.4376;-0.86
1450;58.47733;-0.86
1451;58.520261;-0.86
1452;58.556268;-0.86
1453;58.594875;-0.86
1454;58.63817;-0.86
1455;58.680183;-0.86
1456;58.712325;-0.86
1457;58.755627;-0.86
1458;58.79831;-0.86
1459;58.841108;-0.86
1460;58.872587;-0.86
1461;58.9153;-0.86
1462;58.958445;-0.86
1463;58.999946;-0.86
1464;59.032442;-0.86
1465;59.074632;-0.86
1466;59.117575;-0.86
1467;59.160655;-0.86
1468;59.192454;-0.86
1469;59.235665;-0.86
1470;59.278218;-0.86
1471;59.31978;-0.86
1472;59.352489;-0.86
1473;59.394927;-0.86
1474;59.43745;-0.86
1475;59.480661;-0.86
1476;59.5123;-0.86
1477;59.555068;-0.86
1478;59.597394;-0.86
1479;59.64025;-0.86
1480;59.676033;-0.86
1481;59.715623;-0.86
1482;59.758022;-0.86
1483;59.801124;-0.86
1484;59.836454;-0.86
1485;59.875552;-0.86
1486;59.917805;-0.86
1487;59.960056;-0.86
1488;59.992606;-0.86
1489;60.035363;-0.86
1490;60.077701;-0.86
1491;60.120125;-0.86
