frame, timestamp, x_0, x_16, y_21, y_8
312, 12.440, 341.2, 447.9, 133.2, 230.9
313, 12.480, 341.1, 447.9, 133.3, 231.8
314, 12.520, 341.6, 447.9, 133.5, 232.2
315, 12.560, 340.9, 447.7, 134.0, 232.2
316, 12.600, 340.9, 446.5, 133.9, 230.5
317, 12.640, 340.8, 446.0, 132.9, 228.1
318, 12.680, 340.6, 445.3, 132.3, 226.5
319, 12.720, 340.4, 444.9, 131.3, 225.6
320, 12.760, 340.1, 445.1, 130.5, 225.5
321, 12.800, 339.8, 444.8, 130.0, 225.3
322, 12.840, 339.8, 444.8, 129.7, 225.1
323, 12.880, 339.8, 444.8, 129.4, 225.1
324, 12.920, 340.2, 445.5, 129.1, 224.8
325, 12.960, 340.6, 445.7, 128.6, 224.5
326, 13.000, 340.5, 445.5, 126.7, 223.1
327, 13.040, 339.7, 445.2, 121.5, 220.9
328, 13.080, 339.5, 445.8, 118.4, 218.3
329, 13.120, 340.6, 446.1, 116.1, 215.5
330, 13.160, 342.2, 445.9, 116.0, 213.5
331, 13.200, 344.9, 445.3, 117.0, 213.8
332, 13.240, 347.0, 446.3, 118.9, 214.9
333, 13.280, 347.8, 446.9, 122.1, 215.9
334, 13.320, 347.8, 447.1, 125.0, 217.7
335, 13.360, 348.0, 447.3, 127.2, 219.5
336, 13.400, 347.3, 446.6, 128.1, 220.8
337, 13.440, 346.7, 445.5, 128.7, 222.2
338, 13.480, 345.4, 445.1, 129.3, 221.4
339, 13.520, 342.5, 444.5, 128.3, 220.6
340, 13.560, 339.7, 442.6, 127.9, 220.3
341, 13.600, 337.4, 440.4, 127.4, 221.4
342, 13.640, 335.7, 438.9, 127.5, 221.4
343, 13.680, 334.2, 437.2, 127.3, 220.7
344, 13.720, 332.7, 435.9, 127.2, 220.7
345, 13.760, 331.0, 435.6, 126.3, 220.9
346, 13.800, 330.1, 435.5, 126.6, 220.7
347, 13.840, 329.5, 434.6, 126.2, 220.4
348, 13.880, 328.9, 433.5, 126.2, 220.3
349, 13.920, 329.2, 433.3, 127.1, 220.2
350, 13.960, 330.4, 432.6, 128.1, 219.4
351, 14.000, 330.6, 433.4, 128.4, 219.1
352, 14.040, 331.2, 434.5, 128.5, 219.1
353, 14.080, 332.4, 436.2, 128.9, 218.0
354, 14.120, 332.9, 437.2, 128.5, 218.9
355, 14.160, 334.2, 439.6, 128.4, 219.6
356, 14.200, 336.0, 440.9, 127.7, 218.6
357, 14.240, 337.9, 442.3, 126.7, 217.3
358, 14.280, 339.4, 443.8, 125.8, 216.6
359, 14.320, 340.6, 444.9, 125.1, 216.2
360, 14.360, 341.6, 445.6, 124.5, 216.7
361, 14.400, 342.2, 446.3, 124.2, 217.9
362, 14.440, 342.8, 447.1, 124.4, 218.6
363, 14.480, 343.3, 447.6, 124.9, 219.0
364, 14.520, 343.5, 447.8, 125.2, 219.5
365, 14.560, 343.6, 447.9, 125.7, 219.9
366, 14.600, 343.3, 447.7, 126.2, 219.2
367, 14.640, 342.7, 447.2, 126.5, 219.1
368, 14.680, 342.0, 446.6, 126.8, 219.3
369, 14.720, 340.9, 445.6, 126.7, 219.9
370, 14.760, 339.5, 444.7, 126.9, 220.9
371, 14.800, 338.2, 443.5, 127.0, 221.5
372, 14.840, 336.7, 442.1, 127.2, 222.6
373, 14.880, 335.6, 440.8, 128.0, 223.8
374, 14.920, 334.2, 439.4, 128.9, 225.1
375, 14.960, 332.9, 437.8, 129.6, 226.1
376, 15.000, 332.1, 437.0, 130.3, 227.2
377, 15.040, 331.0, 436.2, 130.3, 227.4
378, 15.080, 330.5, 435.8, 129.9, 226.6
379, 15.120, 330.1, 435.3, 128.5, 225.7
380, 15.160, 329.7, 434.7, 126.8, 225.3
381, 15.200, 329.5, 434.4, 125.6, 224.9
382, 15.240, 329.4, 434.2, 125.7, 225.0
383, 15.280, 329.1, 433.7, 126.8, 225.5
384, 15.320, 328.9, 433.3, 128.9, 226.3
385, 15.360, 329.1, 433.4, 130.2, 227.0
386, 15.400, 329.4, 434.3, 131.1, 227.5
387, 15.440, 330.4, 435.1, 131.8, 226.7
388, 15.480, 331.5, 435.8, 132.4, 226.8
389, 15.520, 332.9, 437.0, 132.9, 228.2
390, 15.560, 334.3, 438.5, 133.2, 229.0
391, 15.600, 335.7, 440.0, 133.3, 227.9
392, 15.640, 337.3, 441.1, 133.3, 227.0
393, 15.680, 337.9, 441.9, 133.7, 226.5
394, 15.720, 338.4, 442.5, 133.9, 226.2
395, 15.760, 339.0, 443.3, 133.9, 227.0
396, 15.800, 339.5, 443.8, 134.2, 228.8
397, 15.840, 340.4, 444.2, 134.0, 227.8
398, 15.880, 341.0, 444.8, 133.1, 226.5
399, 15.920, 341.6, 445.6, 132.2, 226.0
400, 15.960, 341.7, 446.3, 132.2, 226.5
401, 16.000, 342.1, 446.7, 132.9, 228.1
402, 16.040, 342.6, 447.4, 134.1, 230.2
403, 16.080, 343.2, 447.3, 135.1, 231.3
404, 16.120, 343.2, 446.7, 137.2, 231.3
405, 16.160, 342.5, 446.2, 138.8, 232.0
406, 16.200, 341.4, 445.9, 140.1, 232.4
407, 16.240, 340.5, 445.3, 140.8, 232.9
408, 16.280, 339.3, 444.7, 141.1, 233.9
409, 16.320, 338.1, 443.5, 141.5, 235.0
410, 16.360, 336.6, 442.1, 142.0, 236.2
411, 16.400, 335.3, 441.0, 142.6, 237.2
412, 16.440, 334.3, 440.4, 143.2, 236.7
413, 16.480, 333.5, 439.6, 144.0, 236.3
414, 16.520, 332.7, 436.6, 144.6, 236.5
415, 16.560, 331.2, 434.5, 144.9, 237.0
416, 16.600, 329.4, 431.0, 145.1, 237.2
417, 16.640, 327.6, 431.8, 144.2, 237.2
418, 16.680, 328.1, 431.4, 143.8, 237.5
419, 16.720, 329.7, 431.1, 144.6, 237.1
420, 16.760, 330.9, 428.4, 145.8, 236.8
421, 16.800, 333.8, 429.0, 147.7, 237.4
422, 16.840, 335.5, 430.1, 151.2, 238.4
423, 16.880, 336.4, 428.8, 151.4, 239.6
424, 16.920, 336.0, 427.3, 150.9, 239.8
425, 16.960, 333.5, 424.9, 150.4, 240.1
426, 17.000, 329.2, 421.8, 149.7, 240.2
427, 17.040, 323.9, 419.4, 149.7, 237.9
428, 17.080, 316.2, 420.7, 138.3, 235.1
429, 17.120, 313.6, 419.0, 135.4, 233.9
430, 17.160, 311.7, 417.6, 132.7, 233.4
431, 17.200, 310.5, 416.4, 131.3, 232.8
432, 17.240, 309.8, 416.0, 129.9, 232.2
433, 17.280, 309.8, 416.3, 129.3, 231.7
434, 17.320, 309.7, 416.4, 129.6, 232.4
435, 17.360, 309.7, 416.6, 130.2, 232.5
436, 17.400, 309.8, 416.7, 130.3, 231.5
437, 17.440, 310.1, 416.7, 129.8, 228.2
438, 17.480, 310.7, 417.2, 129.3, 226.1
